job_title	post_url	company	location	summary
Senior Data Analyst	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AQpr74tnZ3VKKIFpjt0reao3UFuENnS-GN23aRJAEA-XbtdrR8RnVd5_Jmm9kUpSJrGK33Z_FO4bICrt6kTMZ7tIGZ9InFV0XDht5tfZIKJY76AX4Z5K172aANDL7cXsG8eoVsUAjXH7Pq7wxqRm9RUeP9okYm5vfOyLKkQC2Izv6uguMXW4fu2GE4Ud816xPXzlGNlJu9_eHaFCDG4v7qjKBdA8sP7Dve4bagerBX39JbegfCRx6v6dkUc-l64ovbSzuCrhJhC0_L99DLfTcdbEHQ9htC-iRODfNucNnZpiln2TTFRv6XW2rrE-01X7zOqQoYf4gNAtIKaIiIQqmdZDWuu27Fa4SmyxY_jrcnFC0iN7gsFot-Wn46q1gdlMGu8sDaJyjw7Zjv6HD9TuXavNbSD-wn0KJ2YYG6IAJt1fn2nKiCjg7qvd6kPtgH7r4Mri2Bm6PD9FK8lnU9yTpzK70wYZg6Dc5bty7Zqql1B6UqiJJ0mu_V&vjs=3&p=2&fvj=1	4C Health Solutions	Wilmington, DE	Bachelor’s degree in Computer Science, Information Science or related field; Experience with healthcare data. Experience with layered data architecture approach...
NURSE TECH I - FLOAT	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DnCX--yKdBCfatveNNGTyH_xMRvlYRlt7JQp5t8xQaiCzSqJzryx85QjGlt6m7u1yvPb7p9LOc3I6Sr92HI6CgJyeBDBgdiwQIRkU3wm2loUSYqtCyjh0Bp7J-eaMb2v_pFlA2t7abY8FkypDofZtPxT3GuPQVEoVCZ0x3d0zJBN0fGIGb2OVR_7YGhcAHjCXW-ERglP4IvVj4k4LhTXQ9BIYQ7MJEJFW-NHcc1SA5C8Ey2gNmb1YYowotnc98oHt45N-JmVjDUBrnOSvG99_vsSR1cEcd-_07HXCN7BO2GTGYOt2DgfNOM0Pvs4MfL76dbcqmjzZLN2IJbSxt0J38-j5NLjTrXaKShuoUlII3WIzo1vNCfSHKZbUdS4vejGwbIIZUyG6hkoNYlJREHeXkkA1dpvpWXnB_-Tj3kM7Yw87Ahtpqc7cYddszanLaOhdb7KM9YUrUE9t00frSAQn2wiLSqB-x_THIvaT2hEKu9F5cZ4BkSlnoJImygr6dXFz4-WvlMHZqsiwCRgRfBLtAjgdW8CxoDkXNoAeYudeMF0_1QeK2ZShNVnRGSPOpL09L-yMH57VZTYg6rvecV6yiMuPP6jtQJ5heGLcirwAP8bvWUgXcqjLM7mLXkEq8qZwXVqCK9dY-NB5pBj5b4C5EqTxjV9QI9eC0kuwGp1q9rGBjmBAQsd0ws6VCR4ItYtalorTNkpALcqgCxyVvPH-UpFYEyD_iK5ivB6fg90Kqk4JF06palKrI2IjVkyqt1VOeUp_wZC9Wojm0TUJ2pDXxz2F-djbqx5Y3_Y8166ZZ5pPNQ8joR_7Jr1-2cuRwX4NslUei-U82rf9am25s1Ho-BCTrXGz1u0s=&vjs=3&p=3&fvj=0	Beebe Healthcare	Lewes, DE	"[3] Routinely documents patient data. Able To Keep Confidential Information Regarding Patients, Team Members. Documentation.""[5] Consistently and independently..."
IT Business Analyst	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ALkdcnAr-ByGw0WTCtMq_k0PqESx2qjU3xwkuRbhygrhgPkBHZvyIILtrQonwWVmHJoNp_ZnVn7zAoeUxpvsORhqqY8sRUGdxcgEfWufEtbK-CytFqh05MmMbE744l6Xz0hUogB5ZSeVpBMIBzGUfsvnoCvtEzBIk7wnVlI9La8n7hvEHhUl4oo3vtwJwdR9rdKnt2kiD9eSneTp60n2MFs-Huji6P8lIDN066blrLdmpDV4X2ouw1R94Qq-hgMYnjyplFGvLABst8-hqgJzUFvUj1_ORCTg7IyvwKN48U4q92pNTM5JcEbnSdrfWdfC0Hffzi3efCQuTO58Zz7WJrfz3700AYuumzknzl4lZ958gs6ifCKeowNsKojEgdMlomqA5BzCbqrt3s1X12XaGm1Zjzkib9FjGzAH30XEw9HABhL7DqQmWA22si11B7KLE2PtjFD2Qvy4zeKyVm5XpqmTN412GcCaTyRPx5pUjJGyvfdKcXxRDv&vjs=3&p=4&fvj=1	Continental Finance Company, LLC	Wilmington, DE 19808	Experience in analyzing data to draw business-relevant conclusions and in data visualization techniques and tools....
HVAC Service Technician	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0APSkpGoeBivXmhflQBvgwslxoVr_gPEnsRLMp7kOQSSYWnwdQPsGIq1NY5wjrkt0XPjYDmA9_MuWdUbg14NJm5hBoGvMsS2q3BItrLteFdxyf5HJWkx0AQqcpFmtFYz_g4aPqibT5NRYzTYY411sY1L6pHgA6iXHHkEEfe-HHRNukt7EriUb9jUEhYbp1fUtJ3HTiZ5M0k0HEtADWVZTfWQ0dE7x1NZmpP2IO-QsqEZh5lFmhd41RGwKDjJ47yRtxw_xlP63Mp0xACYPN_GuwSaEPX_kPQKTetZBztWa3vLe7i5ueYJ_iQREU5jUiVVDE7El6h8c7ol_iddP39gja1s1ZiQcFgdtrSPZ-O2e1STA6HqIOTlI22fRjGdpN2Yt_oufaAVcbjVdehu0Duk5_XwIdMrOUmhTO8TE12FBHC3yLUf0_V8EHCJaLIXpZVqtba0YKKStLgrgwz5J1wAYjpi_0FVcj7duCx__bdnauw86ZwL_Qv95_F_ejHbNui4Ss=&vjs=3&p=5&fvj=1	Service Today, Heating, Cooling, Plumbing and Electrical	Seaford, DE	\*\*\*UP TO $5,000 SIGNING BONUS!!!\*\*\* Service Today has immediate openings for experienced HVAC Technicians! Become an Employee Owner - Not Just an...
Big Data Software Engineer	https://www.indeed.com/rc/clk?jk=403beceec899c161&fccid=c46d0116f6e69eae&vjs=3	JP Morgan Chase	Wilmington, DE 19803	Understanding of software skills such as business analysis, development, maintenance and software improvement....
Software Engineer for Data Ecosystem	https://www.indeed.com/rc/clk?jk=c897d7fa29e6a5b9&fccid=c46d0116f6e69eae&vjs=3	JP Morgan Chase	Wilmington, DE 19803	You’ll join an inspiring and curious team of technologists dedicated to improving the design, analytics, development, coding, testing and application...
Computer Technician	https://www.indeed.com/company/Diamond-Computer-Incorporated/jobs/Computer-Technician-dab3c54a5f6e8255?fccid=f4db2f5740b0fc81&vjs=3	Diamond Computer Incorporated	Dover, DE 19901	Diamond Computer Incorporated, a Dover Delaware-based Technology Solutions Provider and MSP is currently in search of an experienced Computer Service Technician...
Crew	https://www.indeed.com/rc/clk?jk=e789d70d1b446ea0&fccid=c5b88685ea57e539&vjs=3	AMC Theatres	Dover, DE 19901	AMC strictly prohibits and does not tolerate discrimination and will provide equal employment opportunities to all applicants without regard to an applicant's...
Solutions Tech	https://www.indeed.com/rc/clk?jk=70eb44433d07f4f4&fccid=07c3e0956fe7fc26&vjs=3	Neustar, Inc.	Delaware	R-2320 Solutions Tech (Open). Is a leading global information services provider driving the connected world forward with trusted, holistic identity resolution....
Data Analytics Software Engineer	https://www.indeed.com/rc/clk?jk=b658a7275c13dcf4&fccid=c46d0116f6e69eae&vjs=3	JP Morgan Chase	Newark, DE 19713	Understanding of software skills such as business analysis, development, maintenance and software improvement....
Big Data - Java Software Engineer	https://www.indeed.com/rc/clk?jk=dc12148df564e57b&fccid=c46d0116f6e69eae&vjs=3	JP Morgan Chase	Wilmington, DE 19803	Proficiency in one or more modern programming languages including Big Data technologies. Understanding of software skills such as business analysis, development...
Data Applications Developer Summer Intern	https://www.indeed.com/rc/clk?jk=4243b673ff357613&fccid=437fb825bf2dab94&vjs=3	The Chemours Company	Wilmington, DE	Chemours is seeking a Data Applications Developer Summer Intern to join our growing Data Services team! The Data Applications developer will work closely with...
IT Support Specialist	https://www.indeed.com/rc/clk?jk=68a8c0e66d04793b&fccid=2ca05f226f36c1db&vjs=3	IT Integrity	Delaware	May help perform system backups and recovery and install new software. Assists in the installation, maintenance, and general support of systems....
Computer Optr I	https://www.indeed.com/rc/clk?jk=420b20a0c3f53c23&fccid=c84a7d17b9b1910b&vjs=3	Scientific Games	Dover, DE 19904	Operate all computer systems in accordance with established schedules and quality guidelines. An Operator will operate all computer systems in accordance with...
Corporate Due Diligence Specialist	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CEZCiofybi56e1-EHOrbPnymnoS4dgq_6wjGw7Sk6p6bxZRcX1UIHbKF2qJRru_hBqzTA8n-teKFzi-5xIonHOGTsa8fSaQvZxmVt8MZkAx4nXU2-Y4vy6AghKOHXh5HnXILXLuyciv-oQ4dLekOXqnbLRQgG81WlwHes7gVbNrOlbrzJJRYn_tY-h1EfSm-4aGWJGDhIHDwhgmW9TlsFfy6nPiemoRdqpcz1WxbjTbYz-bSd5-T9MbI7qWSYvvAT2FW1C4lSMxfzThsnKMc55LQwgNFnf5OBuv0-Nz5W-R2I-Kbciy4HUDJKt4PpT8L5iw8-FuOC7-jhE7capbFJ31_E5MMBM8r1Ol2LqyjoGAq6GDE6QHuX2xpU0HMAiaThrd_YYx6GJ-cxlaPCN44-USlg-zj3bAhA_NzttudTPkOoAxncIwemXwQ7FqxT96vBxgCrnVN19ihH0HLyGVhgFE1NY_oamtznd1HLjnurO-tbwclJ6FsXM4RfKTwZXuCciL6HHb5IRRg==&vjs=3&p=6&fvj=1	Corp2000	Dover, DE	Strong computer skills. Are you a highly motivated self-starter who would like to work in a challenging and energetic environment?...
Medicare Payer	https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D_7ZiU4xCrA46dDZpP3QZUgeeJ20YCG-b5EWWdB_3vznbp4TbaFbfI6k47CSmNernny_xovtIm0A2MCiOp1HXsJAvsz1IEDcaEs4BldJ89AaW1G2LDgz905AVJEqh9TpQxSOSl0aDI1egPSN9ODhJqOhBlpufPMtSrt9Ku1BHZ5nGmuRF8iyUcl18tnDKnL2N1jcQbqiPBZd5ycnZinvkuC9XuNkXOnVDSytLmWZSKfz-J2Roe2-cMUQPqqxs3pwsmkOglTLUMZBHA2V9Egd96xPhF3opvd5QQUQWZoPjMU0tY05m1s2gO7FY3ujbBFFLTZU6c413QPPNlQkYjd7B6j7s7H_kYtUIho0EEGiz3168fpUh5u4BYYlFZUd-Ya4tutTL6N61lGcSnIsvffp7sHO0p4dOJcChUB_B8mt8nGzcGM_8jga-7N8qkELuRVWM=&vjs=3&p=7&fvj=1	Beebe Healthcare	Delaware	Knowledge Of Basic Computer Programs. Demonstrates proficiency with the following computer systems and applications:....
